,Base,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,Base_
1,Taxonomic,NoResponse,Nonword,NoResponse,Nonword,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Phonological;Nonword,Nonword,Taxonomic,Nonword,Nonword,Nonword,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Phonological;Taxonomic,Taxonomic,Taxonomic,Phonological;Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Phonological;Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic
2,Correct,NoResponse,Nonword,NoResponse,Nonword,NoResponse,NoResponse,Nonword,NoResponse,Nonword,Nonword,NoResponse,NoResponse,NoResponse,Nonword,Nonword,Phonological;Nonword,Correct,Correct,Correct,Phonological;Nonword,Phonological;Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
3,Correct,NoResponse,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,Nonword,NoResponse,Nonword,Unrelated,NoResponse,NoResponse,NoResponse,Generalization;Taxonomic,Nonword,Taxonomic,Phonological;Taxonomic,Nonword,Generalization;Taxonomic,Nonword,Nonword,Taxonomic,Phonological;Taxonomic,Correct,Phonological;Taxonomic,Correct,Correct,Correct,Correct,Phonological;Taxonomic,Correct,Phonological;Taxonomic,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
4,Correct,NoResponse,Nonword,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,Nonword,Unrelated,Phonological;Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
5,Correct,NoResponse,NoResponse,NoResponse,Nonword,Nonword,NoResponse,Nonword,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Correct,Taxonomic,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
6,Correct,NoResponse,Nonword,NoResponse,Nonword,Nonword,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Nonword,Taxonomic,Taxonomic,Unrelated,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Correct,Taxonomic,Taxonomic,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,Taxonomic,Correct,Taxonomic,Correct,Correct,Taxonomic,Correct,Correct
7,Correct,NoResponse,NoResponse,NoResponse,Nonword,Nonword,NoResponse,Nonword,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,Nonword,Nonword,Phonological;Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
8,Correct,NoResponse,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Correct,Taxonomic,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
9,Correct,NoResponse,Nonword,NoResponse,Nonword,Nonword,NoResponse,Nonword,NoResponse,Nonword,Nonword,NoResponse,NoResponse,NoResponse,Nonword,Nonword,Unrelated,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
10,Correct,NoResponse,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Nonword,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct
11,Correct,NoResponse,NoResponse,NoResponse,Nonword,Nonword,NoResponse,NoResponse,NoResponse,Nonword,NoResponse,NoResponse,NoResponse,NoResponse,Unrelated,Nonword,Phonological;Taxonomic,Taxonomic,Correct,Taxonomic,Phonological;Unrelated,Phonological;Taxonomic,Correct,Taxonomic,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Correct,Taxonomic,Correct,Taxonomic,Correct,Taxonomic,Taxonomic,Taxonomic,Taxonomic,Correct
